RunID,RunTime,Type,QuestionID,Question,ModelName,Parsed,OK,Note
20250909-234852,2025-09-09 23:50:14 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.2, 0.45, 0.25, 0.07, 0.02, 0.01]",True,
20250910-102523,2025-09-10 10:26:56 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.4, 0.3, 0.15, 0.1, 0.04, 0.01]",True,
20250910-102523,2025-09-10 10:26:56 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.18421052631578946, 0.15789473684210525, 0.07894736842105263, 0.0368421052631579, 0.015789473684210527, 0.5263157894736842]",True,
20250910-102523,2025-09-10 10:26:56 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.43, 0.4, 0.12, 0.03, 0.01, 0.01]",True,
20250910-102523,2025-09-10 10:26:56 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.35, 0.4, 0.15, 0.06, 0.02, 0.02]",True,
20250910-103605,2025-09-10 10:38:56 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.3, 0.4, 0.2, 0.05, 0.03, 0.02]",True,
20250910-103605,2025-09-10 10:38:56 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.2359550561797753, 0.1404494382022472, 0.04494382022471911, 0.011235955056179777, 0.005617977528089888, 0.5617977528089888]",True,
20250910-103605,2025-09-10 10:38:56 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.38, 0.42, 0.15, 0.04, 0.01, 0.0]",True,
20250910-103605,2025-09-10 10:38:56 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.3, 0.4, 0.15, 0.08, 0.05, 0.02]",True,
20250910-105806,2025-09-10 10:59:34 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.4, 0.35, 0.15, 0.05, 0.03, 0.02]",True,
20250910-105806,2025-09-10 10:59:34 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.25, 0.1388888888888889, 0.03333333333333333, 0.011111111111111112, 0.011111111111111112, 0.5555555555555556]",True,
20250910-105806,2025-09-10 10:59:34 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.7, 0.24, 0.05, 0.01, 0.0, 0.0]",True,
20250910-105806,2025-09-10 10:59:34 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.30000000000000004, 0.35000000000000003, 0.20000000000000004, 0.08000000000000002, 0.04000000000000001, 0.030000000000000002]",True,
20250910-110104,2025-09-10 11:02:32 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.4, 0.3, 0.15, 0.1, 0.04, 0.01]",True,
20250910-110104,2025-09-10 11:02:32 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.12, 0.38, 0.28, 0.13, 0.06, 0.03]",True,
20250910-110104,2025-09-10 11:02:32 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.35, 0.42, 0.18, 0.03, 0.01, 0.01]",True,
20250910-110104,2025-09-10 11:02:32 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.25, 0.35, 0.2, 0.1, 0.06, 0.04]",True,
20250910-110416,2025-09-10 11:05:32 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.050000,True,
20250910-110416,2025-09-10 11:05:32 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.080000,True,
20250910-110416,2025-09-10 11:05:32 +0300,binary,578,Will humans go extinct before 2100?,Gemini [gemini-2.5-pro],0.050000,True,
20250910-110416,2025-09-10 11:05:32 +0300,binary,578,Will humans go extinct before 2100?,Grok [grok-4],0.060000,True,
20250910-110416,2025-09-10 11:08:33 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 115.0, ""P20"": 117.0, ""P40"": 119.0, ""P60"": 121.0, ""P80"": 123.0, ""P90"": 125.0}",True,
20250910-110416,2025-09-10 11:08:33 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 118.0, ""P20"": 121.0, ""P40"": 124.0, ""P60"": 128.0, ""P80"": 134.0, ""P90"": 140.0}",True,
20250910-110416,2025-09-10 11:08:33 +0300,numeric,14333,How old will the oldest living person be in 2100?,Gemini [gemini-2.5-pro],"{""P10"": 115.0, ""P20"": 116.0, ""P40"": 118.0, ""P60"": 120.0, ""P80"": 123.0, ""P90"": 127.0}",True,
20250910-110416,2025-09-10 11:08:33 +0300,numeric,14333,How old will the oldest living person be in 2100?,Grok [grok-4],"{""P10"": 10.0, ""P20"": 20.0, ""P40"": 40.0, ""P50"": 50.0, ""P60"": 60.0, ""P80"": 80.0, ""P90"": 90.0}",False,fallback_default
20250910-110416,2025-09-10 11:11:03 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.4, 0.35, 0.15, 0.05, 0.03, 0.02]",True,
20250910-110416,2025-09-10 11:11:03 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.21621621621621623, 0.16216216216216214, 0.05405405405405406, 0.016216216216216214, 0.01081081081081081, 0.5405405405405405]",True,
20250910-110416,2025-09-10 11:11:03 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",False,fallback_equal
20250910-110416,2025-09-10 11:11:03 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.35, 0.46, 0.16, 0.02, 0.0, 0.01]",True,
20250910-110416,2025-09-10 11:12:31 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",OpenRouter-Default [openai/gpt-4o],0.010000,True,
20250910-110416,2025-09-10 11:12:31 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.040000,True,
20250910-110416,2025-09-10 11:12:31 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Gemini [gemini-2.5-pro],0.040000,True,
20250910-110416,2025-09-10 11:12:31 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Grok [grok-4],0.010000,True,
20250910-130018,2025-09-10 13:03:05 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.2, 0.35, 0.25, 0.1, 0.05, 0.05]",True,
20250910-130018,2025-09-10 13:03:05 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.13, 0.42, 0.3, 0.1, 0.04, 0.01]",True,
20250910-130018,2025-09-10 13:03:05 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",False,fallback_equal
20250910-130018,2025-09-10 13:03:05 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.2, 0.45, 0.25, 0.07, 0.02, 0.01]",True,
20250910-130809,2025-09-10 13:11:04 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.2, 0.3, 0.25, 0.15, 0.07, 0.03]",True,
20250910-130809,2025-09-10 13:11:04 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.20588235294117643, 0.11764705882352941, 0.058823529411764705, 0.017647058823529408, 0.011764705882352941, 0.588235294117647]",True,
20250910-130809,2025-09-10 13:11:04 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Gemini [gemini-2.5-pro],"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",False,fallback_equal
20250910-130809,2025-09-10 13:11:04 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Grok [grok-4],"[0.2, 0.45, 0.27, 0.07, 0.01, 0.0]",True,
20250910-132012,2025-09-10 13:20:52 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.2, 0.4, 0.25, 0.1, 0.04, 0.01]",True,
20250910-132012,2025-09-10 13:20:52 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.25, 0.4, 0.25, 0.07, 0.02, 0.01]",True,
20250910-135843,2025-09-10 13:59:26 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.44, 0.33, 0.15, 0.05, 0.02, 0.01]",True,
20250910-135843,2025-09-10 13:59:26 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.12, 0.4, 0.28, 0.12, 0.05, 0.03]",True,
20250910-140055,2025-09-10 14:01:44 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.1, 0.2, 0.3, 0.2, 0.1, 0.1]",True,
20250910-140055,2025-09-10 14:01:44 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.1935483870967742, 0.14516129032258066, 0.08064516129032258, 0.026881720430107527, 0.016129032258064516, 0.5376344086021505]",True,
20250910-140157,2025-09-10 14:02:44 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.4, 0.35, 0.15, 0.05, 0.03, 0.02]",True,
20250910-140157,2025-09-10 14:02:44 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.33, 0.38, 0.18, 0.07, 0.03, 0.01]",True,
20250910-142459,2025-09-10 14:25:46 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.4, 0.35, 0.15, 0.05, 0.03, 0.02]",True,
20250910-142459,2025-09-10 14:25:47 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.18, 0.35, 0.28, 0.12, 0.05, 0.02]",True,
20250910-150257,2025-09-10 15:03:49 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.2, 0.3, 0.25, 0.15, 0.07, 0.03]",True,
20250910-150257,2025-09-10 15:03:49 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.25, 0.4, 0.25, 0.07, 0.02, 0.01]",True,
20250910-151526,2025-09-10 15:16:27 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.1, 0.2, 0.3, 0.25, 0.1, 0.05]",True,
20250910-151526,2025-09-10 15:16:27 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.11458333333333333, 0.20833333333333331, 0.10416666666666666, 0.036458333333333336, 0.015624999999999998, 0.5208333333333333]",True,
20250910-161232,2025-09-10 16:13:23 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.05, 0.2, 0.35, 0.25, 0.1, 0.05]",True,
20250910-161232,2025-09-10 16:13:23 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.08, 0.29, 0.48, 0.1, 0.03, 0.02]",True,
20250910-171458,2025-09-10 17:15:57 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.040000,True,
20250910-171458,2025-09-10 17:15:57 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.035000,True,
20250910-171458,2025-09-10 17:16:54 +0300,numeric,14333,How old will the oldest living person be in 2100?,OpenRouter-Default [openai/gpt-4o],"{""P10"": 118.0, ""P20"": 120.0, ""P40"": 122.0, ""P60"": 124.0, ""P80"": 126.0, ""P90"": 128.0}",True,
20250910-171458,2025-09-10 17:16:54 +0300,numeric,14333,How old will the oldest living person be in 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"{""P10"": 116.0, ""P20"": 119.0, ""P40"": 123.0, ""P60"": 127.0, ""P80"": 133.0, ""P90"": 140.0}",True,
20250910-171458,2025-09-10 17:19:03 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",OpenRouter-Default [openai/gpt-4o],"[0.15, 0.2, 0.4, 0.2, 0.03, 0.02]",True,
20250910-171458,2025-09-10 17:19:03 +0300,multiple_choice,22427,"Before 2030, how many new AI labs will be leading labs within 2 years of their founding?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],"[0.1282051282051282, 0.20512820512820512, 0.10256410256410256, 0.035897435897435895, 0.015384615384615382, 0.5128205128205128]",True,
20250910-171458,2025-09-10 17:21:16 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",OpenRouter-Default [openai/gpt-4o],0.010000,True,
20250910-171458,2025-09-10 17:21:16 +0300,binary,37479,"Will the Trump administration announce a suspension of habeas corpus before January 20, 2029?",Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.020000,True,
20250910-181729,2025-09-10 18:18:23 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.020000,True,
20250910-181729,2025-09-10 18:18:23 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.040000,True,
20250910-194555,2025-09-10 19:46:34 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.010000,True,
20250910-194555,2025-09-10 19:46:34 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.030000,True,
20250910-200548,2025-09-10 20:06:40 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.010000,True,
20250910-200548,2025-09-10 20:06:40 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.060000,True,
20250910-200900,2025-09-10 20:09:47 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.020000,True,
20250910-200900,2025-09-10 20:09:47 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.030000,True,
20250910-201337,2025-09-10 20:14:23 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.050000,True,
20250910-201337,2025-09-10 20:14:23 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.060000,True,
20250910-202657,2025-09-10 20:27:40 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.010000,True,
20250910-202657,2025-09-10 20:27:40 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.090000,True,
20250910-205628,2025-09-10 20:57:12 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.050000,True,
20250910-205628,2025-09-10 20:57:12 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.090000,True,
20250910-211501,2025-09-10 21:15:49 +0300,binary,578,Will humans go extinct before 2100?,OpenRouter-Default [openai/gpt-4o],0.090000,True,
20250910-211501,2025-09-10 21:15:49 +0300,binary,578,Will humans go extinct before 2100?,Claude-3.7-Sonnet (OR) [anthropic/claude-3.7-sonnet],0.030000,True,
>>>>>>> Stashed changes
